시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
성남시,GS25 모란스타점,20150727,영업,,N,,,편의점,"경기도 성남시 중원구 성남대로1139번길 10 (성남동, 1층일부)",경기도 성남시 중원구 성남동 4258번지 1층일부,13375,37.4314146,127.1277978
성남시,지에스(GS)25 성남 남문로,20161102,영업,,N,,,편의점,"경기도 성남시 수정구 남문로 41, 1(일부)층 (태평동)",경기도 성남시 수정구 태평동 4130-5번지 1(일부)층 ,13299,37.4453043,127.1313241
성남시,GS25 성남양우점,20160624,영업,,N,,,편의점,"경기도 성남시 수정구 논골로 24, 지하1층 B08(일부)호 (양지동, 상가동)",경기도 성남시 수정구 양지동 1021번지 상가동 지하1층 B08(일부)호,13140,37.4565770,127.1601754
성남시,GS25파크뷰타워점,20160421,영업,,N,,,편의점,"경기도 성남시 분당구 정자일로 248 (정자동, 파크뷰 상가118-2호 일부)",경기도 성남시 분당구 정자동 6번지 파크뷰 상가118-2호 일부,13554,37.3746444,127.1067946
성남시,지에스25(GS25)분당젤존타워점,20170721,영업,,N,,,편의점,"경기도 성남시 분당구 성남대로331번길 3-3 (정자동, 젤존타워III 115호 일부)",경기도 성남시 분당구 정자동 156-1번지 젤존타워III 115호 일부,13558,37.3652551,127.1076283
성남시,GS25차병원점,19950404,영업,,N,,,편의점,"경기도 성남시 분당구 야탑로 59 (야탑동,차병원내)",경기도 성남시 분당구 야탑동 351번지 차병원내,13496,37.4101626,127.1252098
성남시,씨유 성남금광마을점,20180108,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로420번길 10, 1층 (금광동)",경기도 성남시 중원구 금광동 4196번지 1층일부,13171,37.4488827,127.1599559
성남시,세븐일레븐 상대원중앙점,20150310,영업,,N,,,편의점,"경기도 성남시 중원구 박석로25번길 1 (상대원동, 1층 일부)",경기도 성남시 중원구 상대원동 1381-4번지 1층일부 ,13228,37.4349455111,127.1657118716
성남시,씨유 성남태평마을점,20180604,영업,,N,,,편의점,"경기도 성남시 수정구 수정로119번길 13-2, 1(일부)층 (태평동)",경기도 성남시 수정구 태평동 3693-4번지 1층 일부 ,13303,37.4425816,127.1328449
성남시,씨유(CU) 성남 신촌점,20170315,영업,,N,,,편의점,"경기도 성남시 수정구 대왕판교로 1329, 1층 일부호 (신촌동)",경기도 성남시 수정구 신촌동 110-1번지 1층 일부,13101,37.4585729,127.1070689
성남시,세븐일레븐 분당야탑점,20160901,영업,,N,,,편의점,"경기도 성남시 분당구 장미로 88 (야탑동, 1층 일부)",경기도 성남시 분당구 야탑동 376-1번지 1층 일부 ,13505,37.4134997408,127.1305694717
성남시,지에스(GS)25도촌휴먼시아점,20181002,영업,,N,,,편의점,"경기도 성남시 중원구 도촌남로 148, 상가동 1층 107호 (도촌동, 휴먼시아섬마을9단지아파트)",경기도 성남시 중원구 도촌동 708번지 휴먼시아섬마을9단지아파트 상가동 107호,13422,37.4109252,127.1653774
성남시,지에스(GS)25 위례힐스테이트점,20171016,영업,,N,,,편의점,"경기도 성남시 수정구 위례동로 15, 근린생활시설동 1층 104호 일부호 (창곡동, 힐스테이트)",경기도 성남시 수정구 창곡동 572번지 힐스테이트 근린생활시설 1층 104호 일부,13645,37.4649939,127.1447072
성남시,씨유성남중앙프라자점,20161115,영업,,N,,,편의점,"경기도 성남시 중원구 박석로5번길 18, 1층 101호 (상대원동)",경기도 성남시 중원구 상대원동 1591번지 1층 101호,13227,37.4334161,127.1640137
성남시,미니스톱서현골드점,20120523,영업,,N,,,편의점,"경기도 성남시 분당구 새마을로7번길 2 (서현동, 1층 미니스톱편의점 내 일부)",경기도 성남시 분당구 서현동 77-7번지 1층 미니스톱편의점 내 일부,13572,37.3841440,127.1313778
성남시,GS25 성남시콕스,20151111,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 484, 지하1층 105-1호 (상대원동, 시콕스타워)",경기도 성남시 중원구 상대원동 513-14번지 지하1층 105-1,13229,37.4310553,127.1705956
성남시,GS25 성남파크빌,20170216,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 154, 1층 103호 (하대원동, 주원파크빌)",경기도 성남시 중원구 하대원동 105-2번지 주원파크빌 1층 103호,13385,37.4288831,127.1358266
성남시,씨유 우림라이온스점,20100630,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로457번길 27, 106호 (상대원동, 우림라이온스밸리 1차)",경기도 성남시 중원구 상대원동 311-3번지,13219,37.4338041,127.1700933
성남시,세븐일레븐 산운마을점,20170809,영업,,N,,,편의점,"경기도 성남시 분당구 하오개로 381 (운중동, 1층 102호)",경기도 성남시 분당구 운중동 322-10번지 1층 102호,13455,37.3921102,127.0612419
성남시,세븐일레븐 분당불정점,20161006,영업,,N,,,편의점,"경기도 성남시 분당구 불곡북로 6 (정자동, 1층 일부)",경기도 성남시 분당구 정자동 221-1번지 1층 일부 ,13604,37.3596716823,127.1236265958
성남시,이마트24 판교남서울점,20170926,영업,,N,,,편의점,"경기도 성남시 분당구 안양판교로1201번길 25 (백현동, 1층 일부)",경기도 성남시 분당구 백현동 485-1번지 1층 일부,13539,37.3818882,127.0963830
성남시,지에스25 수진우리점,20180615,영업,,N,,,편의점,"경기도 성남시 수정구 성남대로1226번길 14, 1층 101 일부호 (수진동, 현대빌라트)","경기도 성남시 수정구 수진동 2986번지 현대빌라트, 1층 101호 일부 ",13316,37.4395759,127.1295176
성남시,세븐일레븐 수내마을점,20161205,영업,,N,,,편의점,"경기도 성남시 분당구 발이봉로 14-1 (수내동, 1층 세븐일레븐 수내마을점 일부)",경기도 성남시 분당구 수내동 93-8번지 1층 세븐일레븐 수내마을점 일부 ,13601,37.3650919865,127.1272927590
성남시,지에스25(GS25) 판교궁내점,20161202,영업,,N,,,편의점,"경기도 성남시 분당구 궁내로40번길 25 (궁내동, 지하 1층 GS25 판교궁내점 일부)",경기도 성남시 분당구 궁내동 327-11번지 지하 1층 GS25 판교궁내점 일부,13550,37.3703347,127.0995523
성남시,지에스25 신흥한성점,20180731,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로215번길 23, 1(일부)층 (신흥동)",경기도 성남시 수정구 신흥동 6219번지 1층 일부,13342,37.4399422,127.1403208
성남시,GS25 성남신구대점,20160712,영업,,N,,,편의점,"경기도 성남시 중원구 광명로 364, 1층 (금광동)",경기도 성남시 중원구 금광동 1793번지 1층,13182,37.4462163,127.1662109
성남시,지에스25 성남은행타운점,20170418,영업,,N,,,편의점,"경기도 성남시 중원구 순환로461번길 8, 1층 (은행동)",경기도 성남시 중원구 은행동 594-2번지 1층,13149,37.4624914,127.1704510
성남시,GS25 성남학년점,20120607,영업,,N,,,편의점,"경기도 성남시 중원구 금상로 56, 1층 (상대원동, 학년쇼핑)",경기도 성남시 중원구 상대원동 2338-1번지 1층,13232,37.4401395,127.1625704
성남시,지에스(GS)25성남대석점,20170920,영업,,N,,,편의점,"경기도 성남시 중원구 마지로 87, 1층 (하대원동)",경기도 성남시 중원구 하대원동 114-11번지 1층,13386,37.4283295,127.1392941
성남시,지에스(GS)25 위례트램타워점,20171025,영업,,N,,,편의점,"경기도 성남시 수정구 위례광장로 310, A동 1층 110(일부)호 (창곡동, 우성트램타워)",경기도 성남시 수정구 창곡동 509-2번지 A동 110호 일부,13640,37.4737175,127.1430393
성남시,이마트24,20181031,영업,,N,,,편의점,"경기도 성남시 수정구 복정로158번길 5, 1(일부)층 (복정동)",경기도 성남시 수정구 복정동 639-14번지 1층 일부 ,13113,37.4671305,127.1275746
성남시,지에스25 모란탑점,20181018,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로64번길 4-2, 일부 1층 (성남동)",경기도 성남시 중원구 성남동 4883번지 1층 일부,13383,37.4292181,127.1259300
성남시,세븐일레븐 성남시그마밸리점,20161028,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 545, 지하2층 B207호 (상대원동, 성남한라시그마밸리)","경기도 성남시 중원구 상대원동 442-2번지 지하2층, 성남한라시그마밸리 B207호",13215,37.4319736310,127.1773429373
성남시,지에스(GS)25 성남은행시장점,20161111,영업,,N,,,편의점,"경기도 성남시 중원구 은이로7번길 3, 1층 (은행동)",경기도 성남시 중원구 은행동 1004번지 1층,13153,37.4576876,127.1650943
성남시,지에스25(GS25) 야탑타워빌점,20170920,영업,,N,,,편의점,"경기도 성남시 분당구 판교로 475 (야탑동, 굿모닝프라자 105호 일부)",경기도 성남시 분당구 야탑동 532-5번지 굿모닝프라자 105호 일부,13521,37.4056651,127.1266256
성남시,GS25 정자으뜸점,20161115,영업,,N,,,편의점,"경기도 성남시 분당구 백현로144번길 7-6 (정자동, 1층 일부)",경기도 성남시 분당구 정자동 44-3번지 1층 일부,13609,37.3725295,127.1139945
성남시,미니스톱 성남은행점,20120104,영업,,N,,,편의점,"경기도 성남시 중원구 은행로 1, 1층 (은행동)",경기도 성남시 중원구 은행동 1640번지,13157,37.4549705,127.1622064
성남시,미니스톱 신모란본점,20120829,영업,,N,,,편의점,"경기도 성남시 중원구 성남대로1148번길 9, 1층 (성남동)",경기도 성남시 중원구 성남동 3230번지 1층 ,13364,37.4325564,127.1301837
성남시,씨유 분당동원점,20150324,영업,,N,,,편의점,"경기도 성남시 분당구 동원로 16 (동원동, 가동 1층)",경기도 성남시 분당구 동원동 103-3번지 가동 1층,13547,37.3454214,127.0999266
성남시,미니스톱성남해오름점,20170529,영업,,N,,,편의점,"경기도 성남시 중원구 희망로 394, 1층 (상대원동)",경기도 성남시 중원구 상대원동 2989-10번지 1층,13395,37.4404944,127.1599609
성남시,지에스25(GS25) 분당아리온점,20171017,영업,,N,,,편의점,"경기도 성남시 분당구 성남대로172번길 12 (금곡동, 현대아리온오피스텔 1층 12-2호 일부)",경기도 성남시 분당구 금곡동 147번지 현대아리온오피스텔 1층 12-2호 일부,13618,37.3508995,127.1103848
성남시,지에스25(GS25) 성남태양점,20170518,영업,,N,,,편의점,"경기도 성남시 수정구 수정로170번길 10, 1층 (신흥동)",경기도 성남시 수정구 신흥동 5618번지 1층,13339,37.4421060,127.1391496
성남시,GS25 분당느티점,20180911,영업,,N,,,편의점,"경기도 성남시 분당구 느티로69번길 5, 1(일부)층 (정자동)",경기도 성남시 분당구 정자동 66-13번지 1층(일부),13610,37.3690082,127.1121831
성남시,미니스톱 성남우림점,20100806,영업,,N,,,편의점,경기도 성남시 중원구 갈마치로 302 (상대원동),"경기도 성남시 중원구 상대원동 144-3,4번지 (성남우림라이온스밸리5차) ",13201,37.4402517423,127.1725936400
성남시,미니스톱 성남광명점,20110907,영업,,N,,,편의점,"경기도 성남시 중원구 광명로256번길 8-1, 1층 (중앙동)",경기도 성남시 중원구 중앙동 2176번지 1층 ,13252,37.4420769613,127.1555685619
성남시,쎄븐일레븐 성남산성점,20150717,영업,,N,,,편의점,"경기도 성남시 수정구 수정로 358, 1층 (산성동)",경기도 성남시 수정구 산성동 849번지 1층,13123,37.4556078,127.1501484
성남시,세븐일레븐 성남반포산업점,20160715,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 519, 105층 (상대원동)",경기도 성남시 중원구 상대원동 442-13번지 중일아인스프라츠 105호,13216,37.4315812930,127.1745400022
성남시,지에스25(GS25) 분당창인점,20170306,영업,,N,,,편의점,"경기도 성남시 분당구 돌마로 478 (서현동, 1층 105호 GS25 분당창인점 일부)",경기도 성남시 분당구 서현동 298-3번지 1층 105호 GS25 분당창인점 일부,13586,37.3768977,127.1333751
성남시,GS25 분당서현 CGV점,20180817,영업,,N,,,편의점,"경기도 성남시 분당구 서현로180번길 19, 비전월드 1층 101-18(일부)호 (서현동)",경기도 성남시 분당구 서현동 256번지 비전월드 101-18호(일부) ,13590,37.3872799,127.1223835
성남시,세븐일레븐성남모란본점,20170405,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로101번길 6, 1층 (성남동)",경기도 성남시 중원구 성남동 4121번지 1층 ,13373,37.4302496295,127.1303719467
성남시,미니스톱 성남중원점,20100712,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로 298, 1층 (중앙동)",경기도 성남시 중원구 중앙동 550번지 1층 ,13247,37.4414127511,127.1500761257
성남시,지에스25(GS25) 판교봇들,20170905,영업,,N,,,편의점,"경기도 성남시 분당구 동판교로 155 (삼평동, 봇들마을 비상가동 103호 일부)",경기도 성남시 분당구 삼평동 738번지 봇들마을 비상가동 103호 일부,13525,37.3970537,127.1154311
성남시,지에스25(GS25) 분당아름점,20170608,영업,,N,,,편의점,"경기도 성남시 분당구 이매로 11 (이매동, 아름마을상가동 1층 지에스25(GS25) 분당아름점 103호 일부)",경기도 성남시 분당구 이매동 142번지 아름마을상가동 1층 지에스25(GS25) 분당아름점 103호 일부,13564,37.3953084,127.1218542
성남시,씨유성남복정점,20110526,영업,,N,,,편의점,"경기도 성남시 수정구 복정로32번길 1, 1층 (복정동)",경기도 성남시 수정구 복정동 695-1번지 1층,13119,37.4559402,127.1274882
성남시,씨유 대왕판교IC점,20180509,영업,,N,,,편의점,"경기도 성남시 수정구 달래내로 27, 지하1층 일부호 (금토동)",경기도 성남시 수정구 금토동 290번지 지하1층 일부호,13449,37.4086114,127.0973763
성남시,지에스(GS)25성남복지회관점,20180511,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로475번길 10, 1층 일부호 (단대동)",경기도 성남시 수정구 단대동 64-7번지 1층 일부호,13141,37.4544692,127.1597302
성남시,씨유 성남금강IT점,20100924,영업,,N,,,편의점,"경기도 성남시 중원구 갈마치로 215, 지층 121호 (상대원동)",경기도 성남시 중원구 상대원동 333-7번지 지하1층 121호,13217,37.4334118,127.1734595
성남시,지에스(GS)25 성남갈현점,20180213,영업,,N,,,편의점,"경기도 성남시 중원구 갈현로 29, 1층 (갈현동)",경기도 성남시 중원구 갈현동 183번지 1층,13414,37.4236140,127.1761486
성남시,GS25(사기막골점),20121228,영업,,N,,,편의점,"경기도 성남시 중원구 순환로 234, 1층 (상대원동)",경기도 성남시 중원구 상대원동 71-1번지 1층 ,13205,37.4446386664,127.1793951175
성남시,미니스톱수내역점,20120207,영업,,N,,,편의점,"경기도 성남시 분당구 백현로101번길 20 (수내동, 1층 102호 일부)",경기도 성남시 분당구 수내동 19-2번지 1층 102호 일부,13595,37.3771706,127.1130191
성남시,미니스톱 판교스퀘어점,20150324,영업,,N,,,편의점,"경기도 성남시 분당구 판교역로226번길 16 (삼평동, 판교테크노밸리더블유스퀘어 1층 일부)",경기도 성남시 분당구 삼평동 674번지 판교테크노밸리더블유스퀘어 1층 일부 ,13493,37.4008057775,127.1112918815
성남시,미니스톱 초림한솔점,20040525,영업,,N,,,편의점,"경기도 성남시 분당구 황새울로200번길 22 (수내동,외1필지 한솔인피니티오피스텔104호)",경기도 성남시 분당구 수내동 16-7번지 외1필지 한솔인피니티오피스텔104호,13595,37.3763689,127.1128260
성남시,미니스톱 선텍시티점,20101227,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 474, B101호 (상대원동)",경기도 성남시 중원구 상대원동 513-15번지 B101호,13229,37.4314181,127.1689242
성남시,지에스(GS)25성남복지점,20180313,영업,,N,,,편의점,"경기도 성남시 중원구 성남대로1140번길 25, 일부1층 (성남동)",경기도 성남시 중원구 성남동 3438번지 1층일부,13367,37.4321129,127.1319908
성남시,GS25 모란성당점,20160728,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 112, 1층 101호 (하대원동)",경기도 성남시 중원구 하대원동 101-17번지 1층 101호,13385,37.4288882,127.1311266
성남시,씨유 성남 신구대점,19971224,영업,,N,,,편의점,"경기도 성남시 중원구 금빛로 52, 1층 (금광동)",경기도 성남시 중원구 금광동 2401번지 (1층),13183,37.4464666,127.1676240
성남시,GS25 분당중앙점,20161101,영업,,N,,,편의점,"경기도 성남시 분당구 중앙공원로40번길 8 (서현동, 현대근린상가 1층 124호 일부)",경기도 성남시 분당구 서현동 94번지 현대근린상가 1층 124호 일부,13589,37.3796402,127.1301507
성남시,지에스(GS)25 성남수정구청점,20171019,영업,,N,,,편의점,"경기도 성남시 수정구 수정로 282, 지하1층 B102호 일부호 (신흥동)",경기도 성남시 수정구 신흥동 950번지 지하1층 B102호 일부,13262,37.4493865,127.1464068
성남시,계절 따라,20150925,영업,,N,,,편의점,"경기도 성남시 수정구 옛골로 12, 1층 (상적동)",경기도 성남시 수정구 상적동 318-1번지 1층,13451,37.4280287,127.0700483
성남시,GS25 분당이매역점,20150105,영업,,N,,,편의점,"경기도 성남시 분당구 방아로 8, 1층 (이매동, 매송빌딩 GS25편의점 내)",경기도 성남시 분당구 이매동 92-1번지 매송빌딩 1층 GS25편의점 내,13569,37.3978324,127.1294587
성남시,씨유(CU)분당장안타운점,20190116,영업,,N,,,편의점,"경기도 성남시 분당구 분당로343번길 8, 1층 일부호 (분당동)",경기도 성남시 분당구 분당동 148-13번지 ,13584,37.3672263,127.1442972
성남시,지에스(GS)25 성남금광점,20190222,영업,,N,,,편의점,"경기도 성남시 중원구 광명로323번길 12-1, 1층 일부 (금광동)",경기도 성남시 중원구 금광동 3601번지 1층 일부 ,13177,37.4460245,127.1614868
성남시,세븐일레븐(분당제생병원),20030206,영업,,N,,,편의점,"경기도 성남시 분당구 서현로180번길 20 (서현동,분당제생병원 지하1층 편의점내)",경기도 성남시 분당구 서현동 255-2번지 분당제생병원 지하1층 편의점내 ,13590,37.3880556412,127.1215717901
성남시,씨유(CU)상대원타운점,20190320,영업,,N,,,편의점,"경기도 성남시 중원구 박석로33번길 19, 1층 일부 (상대원동)",경기도 성남시 중원구 상대원동 1527번지 1층 일부 ,13222,37.4357500,127.1638153
성남시,씨유(CU) 성남금광빌리지점,20171109,영업,,N,,,편의점,"경기도 성남시 중원구 광명로323번길 25-1, 1층 (금광동, 삼성스카이빌)","경기도 성남시 중원구 금광동 3903번지 삼성스카이빌, 1층",13178,37.4473858,127.1609246
성남시,씨유CU 백현카페거리점,20190115,영업,,N,,,편의점,"경기도 성남시 분당구 판교역로50번길 30, 1층 일부층 (백현동)",경기도 성남시 분당구 백현동 579번지 ,13536,37.3850287,127.1117095
성남시,씨유 분당장안점,20190306,영업,,N,,,편의점,"경기도 성남시 분당구 선지봉로 5, 1층 일부호 (분당동)",경기도 성남시 분당구 분당동 175-1번지 ,13585,37.3657875,127.1419013
성남시,씨유(CU) 성남보미점,20190327,영업,,N,,,편의점,"경기도 성남시 중원구 광명로 114, 102호 (성남동, 보미리전빌Ⅲ)",경기도 성남시 중원구 성남동 2508번지 보미리전빌Ⅲ 102호,13361,37.4359407,127.1412626
성남시,세븐일레븐 판교아이큐아리움점,20171020,영업,,N,,,편의점,"경기도 성남시 분당구 대왕판교로 660 (삼평동, 유스페이스 1 지하1층 비동 128-5호 일부)",경기도 성남시 분당구 삼평동 670번지 유스페이스 1 지하1층 비동 128-5호 일부 ,13494,37.4006114720,127.1069321778
성남시,지에스25 성남자혜점,20190222,영업,,N,,,편의점,"경기도 성남시 중원구 자혜로67번길 2, 1층 일부 (은행동)",경기도 성남시 중원구 은행동 2438번지 1층 일부 ,13163,37.4511348,127.1668996
성남시,미니스톱 성남중동점,20090716,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로 348, 2층 (중앙동)",경기도 성남시 중원구 중앙동 145번지 2층,13248,37.4435552,127.1550743
성남시,이마트24R판교알파돔 2호점,20181115,영업,,N,,,편의점,"경기도 성남시 분당구 판교역로 152, 알파돔타워 1(일부)층 (백현동)",경기도 성남시 분당구 백현동 537번지 알파돔타워 1층 일부 ,13529,37.3941663,127.1102094
성남시,지에스(GS)25 상대원월드점,20160909,영업,,N,,,편의점,"경기도 성남시 중원구 박석로49번길 17, 1층 (상대원동, sk하이빌)","경기도 성남시 중원구 상대원동 1466번지 sk하이빌, 1층 ",13222,37.4371371,127.1641008
성남시,세븐일레븐 판교기업센터점,20181212,영업,,N,,,편의점,"경기도 성남시 수정구 창업로 54, 지하1층 B106(일부)호 (시흥동)",경기도 성남시 수정구 시흥동 294-2번지 지하1층 B106호 일부 ,13449,37.4117500150,127.0934381418
성남시,세븐일레븐 분당청솔주공점,20190304,영업,,N,,,편의점,"경기도 성남시 분당구 미금로 218, 청솔마을 아파트 상가동 1층 108(일부)호 (금곡동)",경기도 성남시 분당구 금곡동 133-2번지 청솔마을 아파트 ,13617,37.3521488,127.1137387
성남시,씨유(CU)성남 상대원점,20190214,영업,,N,,,편의점,"경기도 성남시 중원구 박석로15번길 42, 1층 일부 (상대원동)",경기도 성남시 중원구 상대원동 1926-2번지 1층 일부 ,13225,37.4342486,127.1613489
성남시,씨유(CU)성남도촌점,20190125,영업,,N,,,편의점,"경기도 성남시 중원구 도촌로7번길 5, 1층 일부 (도촌동)",경기도 성남시 중원구 도촌동 523번지 1층 일부 ,13427,37.4146668,127.1497406
성남시,씨유(CU) 인텔리지점,20190307,영업,,N,,,편의점,"경기도 성남시 분당구 정자일로 177, 인텔리지Ⅱ 2층 205(일부)호 (정자동)",경기도 성남시 분당구 정자동 24번지 인텔리지Ⅱ ,13557,37.3660861,127.1053492
성남시,GS25 분당수호,20190117,영업,,N,,,편의점,"경기도 성남시 분당구 느티로51번길 14, 1층 일부호 (정자동)",경기도 성남시 분당구 정자동 81-18번지 ,13610,37.3697579,127.1102424
성남시,서경유통,20130401,영업,,N,,,편의점,"경기도 성남시 중원구 사기막골로105번길 25, 211호 (상대원동, 중앙인더스피아2차)",경기도 성남시 중원구 상대원동 144-5번지 중앙인더스피아2차 211호,13201,37.4403585,127.1735091
성남시,지에스(GS)25성남여수점,20181210,영업,,N,,,편의점,"경기도 성남시 중원구 여수울로15번길 4-16, 일부1층 (여수동)",경기도 성남시 중원구 여수동 426번지 1층일부 ,13435,37.4188860,127.1321827
성남시,에스케이(SK)네트웍스 이매동주유소,20190319,영업,,N,,,편의점,"경기도 성남시 분당구 성남대로772번길 2, 1층 일부호 (이매동)",경기도 성남시 분당구 이매동 90-2번지 ,13569,37.3981658,127.1293802
성남시,지에스25 판교삼평(GS25),20190415,영업,,N,,,편의점,"경기도 성남시 분당구 판교로 393, 상가2동 1층 102(일부)호 (삼평동, 봇들마을2단지이지더원아파트)",경기도 성남시 분당구 삼평동 717번지 봇들마을2단지이지더원아파트 ,13490,37.4068368,127.1173545
성남시,지에스25 판교원마을점,20190426,영업,,N,,,편의점,"경기도 성남시 분당구 판교원로 209, 상가동 1층 102(일부)호 (판교동, 판교원마을6단지아파트)",경기도 성남시 분당구 판교동 635번지 판교원마을6단지아파트 ,13483,37.3872540,127.0901340
성남시,씨유(CU) 성남양지점,20180213,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로515번길 17, 1층 일부호 (양지동)",경기도 성남시 수정구 양지동 710번지 1층 일부호,13140,37.4578546,127.1615344
성남시,미니스톱성남점,20030130,영업,,N,,,편의점,"경기도 성남시 중원구 광명로94번길 2, 1층 (성남동)",경기도 성남시 중원구 성남동 2343번지 1층,13362,37.4348349,127.1391816
성남시,씨유(CU)성남스타점,20190228,영업,,N,,,편의점,"경기도 성남시 중원구 산성대로 176-8, 신우빌딩 1층 일부 (성남동)",경기도 성남시 중원구 성남동 2228번지 신우빌딩 1층 일부 ,13356,37.4354384,127.1392618
성남시,씨유(CU) 판교에스케이허브점,20170104,영업,,N,,,편의점,"경기도 성남시 분당구 판교역로 109 (백현동, 판교역 SK HUB A동 B202호)",경기도 성남시 분당구 백현동 529번지 판교역 SK HUB A동 B202호,13531,37.3910860,127.1089629
성남시,GS25 분당금강점,20160907,영업,,N,,,편의점,"경기도 성남시 분당구 미금로22번길 9 (구미동, 무지개마을 상가동 1층 101호 일부)",경기도 성남시 분당구 구미동 213번지 무지개마을 상가동 1층 101호 일부,13626,37.3364491,127.1179698
성남시,지에스(GS)25상대원3호점,20170421,영업,,N,,,편의점,"경기도 성남시 중원구 금상로 26-1, 1층 (상대원동)",경기도 성남시 중원구 상대원동 2978-5번지 1층,13231,37.4380522,127.1602948
성남시,굿마트,20121009,영업,,N,,,편의점,"경기도 성남시 중원구 둔촌대로 537, A동 B101호 (상대원동)",경기도 성남시 중원구 상대원동 442-17번지 A동 B101호,13216,37.4319120,127.1763485
성남시,세븐일레븐(분당정자3호점),20030501,영업,,N,,,편의점,"경기도 성남시 분당구 정자로76번길 5 (정자동,성남상가 1층 1, 2호)","경기도 성남시 분당구 정자동 130-1번지 성남상가 1층 1, 2호 ",13612,37.3627540790,127.1134608947
성남시,세븐일레븐(성남양지점),20080919,영업,,N,,,편의점,"경기도 성남시 수정구 산성대로 479 (양지동,(1층))",경기도 성남시 수정구 양지동 876번지 (1층) ,13140,37.4544948913,127.1607926892
성남시,지에스(GS)25 분당신영점,20190318,영업,,N,,,편의점,"경기도 성남시 분당구 탄천상로 164, 시그마2오피스텔 1층 F-8(일부)호 (구미동)",경기도 성남시 분당구 구미동 18번지 시그마2오피스텔 ,13631,37.3440382,127.1053869
성남시,세븐일레븐(성남상대원점),20030122,영업,,N,,,편의점,경기도 성남시 중원구 박석로 99 (상대원동),경기도 성남시 중원구 상대원동 2313번지 (1층) ,13232,37.4413270150,127.1639516042
성남시,세븐일레븐 성남한양점,20181120,영업,,N,,,편의점,"경기도 성남시 중원구 희망로 308-1, 일부 1층 (상대원동)",경기도 성남시 중원구 상대원동 1975번지 1층 일부 ,13225,37.4337462,127.1597660
성남시,CU 대왕판교로점,20190122,영업,,N,,,편의점,"경기도 성남시 분당구 대왕판교로 291, 궁내빌딩 1층 일부호 (궁내동)",경기도 성남시 분당구 궁내동 205-3번지 궁내빌딩 ,13550,37.3696756,127.1012109
성남시,씨유(CU) 수내푸른숲점,20190620,영업,,N,,,편의점,"경기도 성남시 분당구 발이봉북로31번길 2, 정일빌딩 1(일부)층 (수내동)",경기도 성남시 분당구 수내동 115-1번지 정일빌딩 ,13601,37.3647560,127.1297079
성남시,지에스(GS)25 분당장안점,20190807,영업,,N,,,편의점,"경기도 성남시 분당구 서현로494번길 19, 1(일부)층 (분당동)",경기도 성남시 분당구 분당동 120-1번지 1층 일부 ,13584,37.3693689847,127.1457350127
성남시,씨유(CU) 야탑대덕점,20191015,영업,,N,,,편의점,"경기도 성남시 분당구 성남대로926번길 6, 야탑 대덕프라자 1층 108(일부)호 (야탑동)",경기도 성남시 분당구 야탑동 361-5번지 야탑 대덕프라자 1층 108호 일부 ,13506,37.4122211416,127.1297992018
성남시,지에스(GS)25 분당아크로점,20191018,영업,,N,,,편의점,"경기도 성남시 분당구 성남대로 295, 대림아크로텔 1층 115디(일부)호 (정자동)",경기도 성남시 분당구 정자동 168-1번지 대림아크로텔 1층 115디호 일부 ,13559,37.3624261352,127.1074889985
성남시,씨유(CU) 분당그랑시아점,20190620,영업,,N,,,편의점,"경기도 성남시 분당구 구미로9번길 10, 1층 101-1(일부)호 (구미동, 세종그랑시아∥)",경기도 성남시 분당구 구미동 187-2번지 세종그랑시아∥ ,13637,37.3390329,127.1106275
성남시,지에스25 은행행복점,20191022,영업,,N,,,편의점,"경기도 성남시 중원구 은행로81번길 16, 1층 일부호 (은행동)",경기도 성남시 중원구 은행동 2056번지 1층 일부 ,13164,37.4524095666,127.1702590634
성남시,지에스25(GS25) 상대원시장,20191017,영업,,N,,,편의점,"경기도 성남시 중원구 희망로344번길 11, 1층 일부호 (상대원동)",경기도 성남시 중원구 상대원동 2982-21번지 1층 일부 ,13240,37.4364138709,127.1592406022
성남시,세븐일레븐 분당아름점,20190919,영업,,N,,,편의점,"경기도 성남시 분당구 판교로 445, 미라보상가 지상1층 1(일부)호 (야탑동)",경기도 성남시 분당구 야탑동 533-8번지 미라보상가 지상1층 1호 일부 ,13522,37.4056956700,127.1232712082
